Temp_Imbalance,Pressure_Imbalance,Gas_Utilization,TOTAL_K,K_LM,K_MU,cluster,Channeling_Flag
3.0414095399146106,0.010604362712020032,0.475658484208641,2.49652214515742,2.5276423856270944,2.7810201527621556,0,0
8.965999999999994,0.015619999999999967,0.4668126749593208,2.1631,2.0291483828647547,2.999874097700185,0,0
14.596444705623114,0.008481275518779974,0.4922580207561781,2.2193504490814,2.207011354031467,2.172557811135607,0,0
4.442000000000007,0.08065000000000011,0.48889875496120977,2.16574,2.578674220696973,1.5116896414979313,0,0
19.12644390957051,0.009172543547415035,0.47027706582177176,2.355278217716335,3.0597693879209964,1.6122812550686598,0,0
15.875797374375509,0.007344025262559839,0.46094800353064824,2.56280933929025,2.860319739284187,2.7158232562564137,0,0
5.607600000000005,0.008654999999999857,0.47405313736574334,2.27571,2.456486794071262,2.5900540984968754,0,0
3.636035673302402,0.007347469820089936,0.45640968034604856,2.07580596777071,2.279668110111839,2.772359215083605,0,0
4.355124306834597,0.03382529105064003,0.4813992828741805,2.56153159830029,2.668290934430209,2.9419762660233615,0,0
11.994,0.008110000000000062,0.4707008107339728,2.21346,2.497995609072585,1.5422492892966926,0,0
10.38500000000002,0.007300000000000084,0.46231790384328547,2.3553,3.049172027521892,1.7481508418986975,0,0
6.119115839085694,0.011538642582329839,0.4819462864642549,2.48763439188287,2.6093454756271997,2.8098736421539483,0,0
2.951156326550503,0.008875962749210098,0.46493316913037674,2.1488244970221,2.300354049818672,2.3441695730916203,0,0
6.435000000000002,0.0038200000000001566,0.4810737167919043,2.22064,3.749885343799634,1.6384691137328107,0,0
6.484206656563899,0.009440979910180003,0.4810305942388308,2.31718090436868,2.229752091187344,2.2771666530912236,0,0
18.66248160840101,0.008662696530949976,0.4851185515778944,2.45822531892696,1.9862497496531932,1.98259687549409,0,0
4.118849999999995,0.007554999999999978,0.47689022692006744,2.058005,2.6662709753354643,2.07711016874652,0,0
